sco_id,term,type,source
https://shakespeareandco.princeton.edu/books/scott-quentin-durward/,History,subject,loc
https://shakespeareandco.princeton.edu/books/scott-quentin-durward/,Scots,subject,loc
https://shakespeareandco.princeton.edu/books/bunyan-pilgrims-progress-life/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/bunyan-pilgrims-progress-life/,Christian fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/bunyan-pilgrims-progress-life/,text,genre,loc
https://shakespeareandco.princeton.edu/books/bunyan-pilgrims-progress-life/,Christian pilgrims and pilgrimages,subject,loc
https://shakespeareandco.princeton.edu/books/peacock-crotchet-castle/,text,genre,loc
https://shakespeareandco.princeton.edu/books/hugo-dame-paris/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/scott-count-robert-paris/,Crusades,subject,loc
https://shakespeareandco.princeton.edu/books/irving-alhambra/,government publication,genre,loc
https://shakespeareandco.princeton.edu/books/irving-alhambra/,"Alhambra (Granada, Spain)Architecture, SpanishBoabdil, King of Granada, approximately 1460-approximately 1527Castles and palacesDescription and travelLegends",subject,loc
https://shakespeareandco.princeton.edu/books/irving-alhambra/,1829,subject,loc
https://shakespeareandco.princeton.edu/books/bulwer-lytton-rienzi-last-roman/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/carlyle-sartor-resartus/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/carlyle-sartor-resartus/,Satire.,genre,loc
https://shakespeareandco.princeton.edu/books/carlyle-sartor-resartus/,Didactic fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/carlyle-sartor-resartus/,Philosophers,subject,loc
https://shakespeareandco.princeton.edu/books/carlyle-sartor-resartus/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/carlyle-sartor-resartus/,Conduct of life,subject,loc
https://shakespeareandco.princeton.edu/books/carlyle-sartor-resartus/,Clothing and dress,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-oliver-twist/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-oliver-twist/,Playbills-New York (State)-New York.,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-oliver-twist/,Playbills-1912.,genre,loc
https://shakespeareandco.princeton.edu/books/andersen-wild-swans/,Fiction films.,genre,loc
https://shakespeareandco.princeton.edu/books/andersen-wild-swans/,Feature films.,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/,Fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/,text,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/,novel,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/,Poor families,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/,Fathers,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/,Theatrical companies,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/,Uncles,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/,Widows,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/,Young men,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/,Boarding schools,subject,loc
https://shakespeareandco.princeton.edu/books/stendhal-charterhouse-parma/,Political fiction,genre,loc
https://shakespeareandco.princeton.edu/books/stendhal-charterhouse-parma/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/stendhal-charterhouse-parma/,Love stories.,genre,loc
https://shakespeareandco.princeton.edu/books/stendhal-charterhouse-parma/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/stendhal-charterhouse-parma/,Young men,subject,loc
https://shakespeareandco.princeton.edu/books/stendhal-charterhouse-parma/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-barnaby-rudge/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-barnaby-rudge/,"Gordon Riots, 1780",subject,loc
https://shakespeareandco.princeton.edu/books/carlyle-heroes-hero-worship/,Heroes,subject,loc
https://shakespeareandco.princeton.edu/books/cooper-deerslayer/,Bildungsromans.,genre,loc
https://shakespeareandco.princeton.edu/books/cooper-deerslayer/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/cooper-deerslayer/,Historical fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/cooper-deerslayer/,text,genre,loc
https://shakespeareandco.princeton.edu/books/cooper-deerslayer/,War stories.,genre,loc
https://shakespeareandco.princeton.edu/books/cooper-deerslayer/,Delaware Indians,subject,loc
https://shakespeareandco.princeton.edu/books/cooper-deerslayer/,Frontier and pioneer life,subject,loc
https://shakespeareandco.princeton.edu/books/cooper-deerslayer/,Male friendship,subject,loc
https://shakespeareandco.princeton.edu/books/cooper-deerslayer/,History,subject,loc
https://shakespeareandco.princeton.edu/books/cooper-deerslayer/,Hunters,subject,loc
https://shakespeareandco.princeton.edu/books/cooper-deerslayer/,Scouting (Reconnaissance),subject,loc
https://shakespeareandco.princeton.edu/books/dickens-old-curiosity-shop/,Domestic fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-old-curiosity-shop/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-old-curiosity-shop/,Didactic fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-old-curiosity-shop/,Grandparent and child,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-old-curiosity-shop/,Gamblers,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-old-curiosity-shop/,Girls,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-old-curiosity-shop/,Antique dealers,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-old-curiosity-shop/,Grandfathers,subject,loc
https://shakespeareandco.princeton.edu/books/burney-diary-letters-madame/,Correspondence,genre,loc
https://shakespeareandco.princeton.edu/books/burney-diary-letters-madame/,Diaries,genre,loc
https://shakespeareandco.princeton.edu/books/burney-diary-letters-madame/,Court and courtiers,subject,loc
https://shakespeareandco.princeton.edu/books/burney-diary-letters-madame/,"Novelists, English",subject,loc
https://shakespeareandco.princeton.edu/books/macaulay-critical-historical-essays/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/prescott-history-conquest-mexico/,text,genre,loc
https://shakespeareandco.princeton.edu/books/prescott-history-conquest-mexico/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/prescott-history-conquest-mexico/,History,subject,loc
https://shakespeareandco.princeton.edu/books/prescott-history-conquest-mexico/,Aztecs,subject,loc
https://shakespeareandco.princeton.edu/books/prescott-history-conquest-mexico/,Indians of Mexico,subject,loc
https://shakespeareandco.princeton.edu/books/carlyle-past-present/,Social problems,subject,loc
https://shakespeareandco.princeton.edu/books/carlyle-past-present/,Social conditions,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-life-adventures-martin/,text,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-life-adventures-martin/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/dickens-life-adventures-martin/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-life-adventures-martin/,Young men,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-life-adventures-martin/,Avarice,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-life-adventures-martin/,Grandfathers,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-life-adventures-martin/,British,subject,loc
https://shakespeareandco.princeton.edu/books/thackeray-memoirs-barry-lyndon/,Satire.,genre,loc
https://shakespeareandco.princeton.edu/books/thackeray-memoirs-barry-lyndon/,Humorous fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/thackeray-memoirs-barry-lyndon/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/thackeray-memoirs-barry-lyndon/,Gamblers,subject,loc
https://shakespeareandco.princeton.edu/books/thackeray-memoirs-barry-lyndon/,Rogues and vagabonds,subject,loc
https://shakespeareandco.princeton.edu/books/thackeray-memoirs-barry-lyndon/,Irish,subject,loc
https://shakespeareandco.princeton.edu/books/darwin-naturalists-voyage-round/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/darwin-naturalists-voyage-round/,Voyages around the world,subject,loc
https://shakespeareandco.princeton.edu/books/darwin-naturalists-voyage-round/,Geology,subject,loc
https://shakespeareandco.princeton.edu/books/darwin-naturalists-voyage-round/,Natural history,subject,loc
https://shakespeareandco.princeton.edu/books/lear-book-nonsense/,English poetry,subject,loc
https://shakespeareandco.princeton.edu/books/lear-book-nonsense/,Nonsense verses,subject,loc
https://shakespeareandco.princeton.edu/books/lear-book-nonsense/,Nonsense songs,subject,loc
https://shakespeareandco.princeton.edu/books/lear-book-nonsense/,"Nonsense verses, English",subject,loc
https://shakespeareandco.princeton.edu/books/lear-book-nonsense/,Limericks,subject,loc
https://shakespeareandco.princeton.edu/books/hawthorne-mosses-old-manse/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/hawthorne-mosses-old-manse/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/dickens-pictures-italy/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/bronte-agnes-grey/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/bronte-agnes-grey/,Feminist fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/bronte-agnes-grey/,Autobiographical fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/bronte-agnes-grey/,Single women,subject,loc
https://shakespeareandco.princeton.edu/books/bronte-agnes-grey/,Governesses,subject,loc
https://shakespeareandco.princeton.edu/books/bronte-jane-eyre/,Drama,genre,loc
https://shakespeareandco.princeton.edu/books/marryat-children-new-forest/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/marryat-children-new-forest/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/marryat-children-new-forest/,Orphans,subject,loc
https://shakespeareandco.princeton.edu/books/marryat-children-new-forest/,History,subject,loc
https://shakespeareandco.princeton.edu/books/thackeray-vanity-fair/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/thackeray-vanity-fair/,Satire.,genre,loc
https://shakespeareandco.princeton.edu/books/thackeray-vanity-fair/,Adaptations,genre,loc
https://shakespeareandco.princeton.edu/books/thackeray-vanity-fair/,"Waterloo, Battle of, Waterloo, Belgium, 1815",subject,loc
https://shakespeareandco.princeton.edu/books/thackeray-vanity-fair/,Female friendship,subject,loc
